Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:36:17:22.147,61,0,0,0,0.148453549,0.662783027,0.698248982,0.681886137,0,0,0.256072521,0,0.657621265,0.698438227,0.681892276,0.140395835,0,0.008900412,0.227812037,0.080131397,0.140775323,0.070053697,0.018534219,0,0.382930458,0.391624659,0,0,0.073310256,0.072079822,0.235484272,0.22618556,0.099707238,0.049488291,0.09818317,0.083714657,0.02850081,0.030206209,0.428569317,0.409899712,0.084091932,0.086840093,0.135702401,0.135526165,0.184879288,0,0,0.009066454,0.24790512,0.290275276,0.14099811,0.135432527,3.1662E-06,0,0,0,-0.149980754,-0.290293336,0.044606701,-0.086909622,-0.290321022,0.025926845
16:36:17:23.148,61,0,0,0,0.1475555,0.67186445,0.702289701,0.68329519,0,0,0.254871875,0,0.666682243,0.702489615,0.683301985,0.141224399,0,0.007716671,0.228532374,0.080041535,0.140639409,0.070087224,0.018487319,0,0.383255929,0.392178416,0,0,0.073499367,0.07220611,0.236683384,0.227047622,0.099963374,0.049508713,0.098437861,0.084002495,0.028673304,0.030367144,0.429593414,0.41058895,0.084321722,0.086991102,0.136124745,0.135939255,0.185956508,0,0,0.009080102,0.24825576,0.290674627,0.141157255,0.135460511,3.3318E-06,0,0,0,-0.149101362,-0.294255614,0.044988047,-0.086281218,-0.29428339,0.026112054
16:36:17:24.150,61,0,0,0,0.147722647,0.687282085,0.710384727,0.685276985,0,0,0.254511505,0,0.682024181,0.710561037,0.685284674,0.141981736,0,0.006453566,0.22888346,0.080157571,0.140498921,0.070248112,0.018479342,0,0.383341879,0.392546654,0,0,0.073622271,0.072252579,0.238799259,0.227870926,0.100487135,0.049590349,0.098736294,0.084209189,0.02885282,0.030534208,0.429718524,0.410523474,0.084292054,0.086866871,0.133579686,0.133394197,0.188304365,0,0,0.00909873,0.248684049,0.29105714,0.141154632,0.135297298,3.9556E-06,0,0,0,-0.148586705,-0.301008076,0.045925561,-0.086201131,-0.301035911,0.026723512
16:36:17:25.151,61,0,0,0,0.142971337,0.695979893,0.719301581,0.687389016,0,0,0.249773875,0,0.69078815,0.719419897,0.687398255,0.142738625,0,0.00543456,0.22919713,0.080398418,0.140504077,0.07032267,0.018372165,0,0.383078933,0.39256084,0,0,0.073864453,0.072394706,0.240120694,0.228554919,0.101150379,0.049815483,0.099130914,0.084441729,0.029064866,0.030726045,0.429442287,0.410202563,0.084209576,0.086716488,0.143740445,0.143502072,0.188105419,0,0,0.009127341,0.248996884,0.291253656,0.141579509,0.135447577,5.2352E-06,0,0,0,-0.145649418,-0.3047418,0.045619018,-0.083330482,-0.304769874,0.026176989
16:36:17:26.153,61,0,0,0,0.15097785,0.70696342,0.729688883,0.689891696,0,0,0.257439345,0,0.70150882,0.729764223,0.689901114,0.143725172,0,0.00448346,0.229417041,0.080689453,0.140621662,0.070293374,0.018155763,0,0.382561922,0.392433584,0,0,0.074297279,0.072698817,0.241843671,0.229242265,0.102538303,0.050130442,0.100558579,0.08498165,0.029324027,0.030959453,0.421873868,0.404152125,0.084178343,0.086649753,0.168299541,0.168115124,0.180723548,0,0,0.00916115,0.249125242,0.291386485,0.14539218,0.136647195,6.2271E-06,0,0,0,-0.149894446,-0.309676737,0.047746178,-0.087862387,-0.309705108,0.028072635
16:36:17:27.155,61,0,0,0,0.148512006,0.701299548,0.73419869,0.690867066,0,0,0.255245537,0,0.695931017,0.734262407,0.690876305,0.14625898,0,0.003832522,0.229715839,0.080848478,0.140680865,0.070131734,0.01780978,0,0.381919324,0.392293543,0,0,0.074718326,0.073032267,0.243522123,0.23052761,0.103262454,0.05046238,0.101220757,0.085398458,0.029562483,0.031177107,0.42032361,0.403337091,0.084220335,0.08673954,0.176371783,0.176199332,0.17764543,0,0,0.009184251,0.249020815,0.291396022,0.14686954,0.137440443,7.4278E-06,0,0,0,-0.148732781,-0.307157189,0.046969112,-0.086495712,-0.307185322,0.0273977
16:36:17:28.156,61,0,0,0,0.148329929,0.698464751,0.736585677,0.691502869,0,0,0.255115986,0,0.693116665,0.73664254,0.691511929,0.147474721,0,0.003324122,0.230072141,0.081040137,0.140761942,0.069968879,0.017520187,0,0.381349593,0.392172694,0,0,0.075107686,0.073346898,0.245265037,0.232024014,0.103913076,0.050760146,0.101710387,0.08575958,0.029763151,0.031364039,0.420219004,0.404048801,0.084294453,0.086850882,0.177587539,0.177409828,0.176533848,0,0,0.009200458,0.249262273,0.291701019,0.148233041,0.13852571,1.00243E-05,0,0,0,-0.148714855,-0.30591327,0.046761163,-0.086423464,-0.305941314,0.027256839
16:36:17:29.158,61,0,0,0,0.156100214,0.707017779,0.740350008,0.691774726,0,0,0.262468547,0,0.701432586,0.74041605,0.691783428,0.148413971,0,0.002496922,0.230175063,0.08117149,0.140878841,0.069760636,0.017204678,0,0.377548814,0.391850472,0,0,0.075465441,0.073632129,0.246871308,0.232918903,0.104551204,0.051078286,0.102308348,0.086281352,0.029962327,0.031549722,0.419889391,0.404093772,0.084385343,0.087036349,0.171202868,0.171072096,0.176079169,0,0,0.009210011,0.249493718,0.29230848,0.14922528,0.13982296,8.4559E-06,0,0,0,-0.152822062,-0.309786022,0.04868836,-0.09084186,-0.309814364,0.029032419
16:36:17:30.159,61,0,0,0,0.17054911,0.707607865,0.743108928,0.691764236,0,0,0.276642561,0,0.701653063,0.743180573,0.691772521,0.149046093,0,0.001866878,0.230128646,0.081230357,0.141248062,0.069542773,0.016834231,0,0.37380439,0.391369939,0,0,0.075824961,0.073923752,0.247700498,0.233466521,0.104941249,0.051384203,0.102960832,0.086946674,0.030136481,0.031707935,0.419505566,0.403981447,0.084674373,0.087455519,0.169401869,0.169284046,0.175850898,0,0,0.009220466,0.249867246,0.293951094,0.151700497,0.142977476,7.3172E-06,0,0,0,-0.161062807,-0.310301304,0.051378105,-0.099239461,-0.310329586,0.031762302
16:36:17:31.161,61,0,0,0,0.16935429,0.705774128,0.744835436,0.691662073,0,0,0.275535673,0,0.699858367,0.744910836,0.691670299,0.149343282,0,0.00063768,0.23004134,0.08137551,0.141675815,0.069459759,0.016628688,0,0.36936444,0.389497995,0,0,0.076157391,0.074179612,0.248736858,0.234028518,0.105457179,0.05167786,0.103547916,0.087522157,0.030301096,0.031857196,0.41903916,0.403600454,0.084858336,0.087704584,0.168414235,0.168301001,0.176259905,0,0,0.009239167,0.250214577,0.294785738,0.152743474,0.144144326,7.0352E-06,0,0,0,-0.160458967,-0.309475601,0.0510424,-0.098569639,-0.309503913,0.031459261
16:36:17:32.162,61,0,0,0,0.175960362,0.707127333,0.746047616,0.691719711,0,0,0.28201738,0,0.701034784,0.746121645,0.691727698,0.14947778,0,0.00049379,0.229831979,0.081462219,0.142052099,0.069307022,0.016296238,0,0.364198089,0.384612739,0,0,0.076538555,0.07446976,0.249570459,0.234917387,0.105845757,0.051943112,0.104161054,0.088117011,0.030435167,0.031985395,0.417587787,0.402966559,0.085004926,0.087947853,0.168310329,0.168197483,0.176434383,0,0,0.009246149,0.25014472,0.294872105,0.153618902,0.144973442,4.2909E-06,0,0,0,-0.164203346,-0.310192764,0.052349672,-0.102393918,-0.310221076,0.032755505
16:36:17:33.164,61,0,0,0,0.180607557,0.708747745,0.747138858,0.691801012,0,0,0.286547452,0,0.702527583,0.747207105,0.691808701,0.149649128,0,0.000652755,0.229786098,0.081497543,0.142247602,0.069044456,0.015946098,0,0.361648679,0.382524937,0,0,0.076852687,0.074702531,0.250228226,0.235632464,0.106026903,0.052182116,0.104536973,0.08850988,0.030524092,0.032072786,0.41708681,0.402752876,0.08509326,0.088154845,0.169400126,0.169282556,0.176212564,0,0,0.009232804,0.249922216,0.294792354,0.154287517,0.145576716,6.2213E-06,0,0,0,-0.166803792,-0.310993463,0.05331577,-0.105073392,-0.311021894,0.033701446
16:36:17:34.166,61,0,0,0,0.188287571,0.704796612,0.747786701,0.691519618,0,0,0.294131339,0,0.698410332,0.747853994,0.691527009,0.149703279,0,0.000683107,0.229808047,0.081589483,0.142581701,0.068868019,0.015583256,0,0.360197783,0.381385922,0,0,0.077158935,0.074946076,0.250694573,0.236117795,0.106168702,0.052420989,0.104931027,0.08894942,0.030616058,0.032162849,0.416532368,0.402391851,0.08521346,0.088413268,0.170728639,0.170616865,0.175950766,0,0,0.009232096,0.249837741,0.294943929,0.154876098,0.146135718,6.0508E-06,0,0,0,-0.171312153,-0.309415072,0.054444186,-0.109600067,-0.309443235,0.034956288
16:36:17:35.167,61,0,0,0,0.185492232,0.701725483,0.748223364,0.691088438,0,0,0.291510969,0,0.695424199,0.748289168,0.691095591,0.149943531,0,0.000843699,0.230274871,0.081547752,0.142927513,0.068582073,0.015172575,0,0.359337241,0.380848259,0,0,0.077466138,0.07519795,0.251075864,0.236525044,0.106049284,0.052650787,0.105163001,0.089315884,0.030676922,0.032224231,0.41684106,0.403322786,0.085496254,0.088867903,0.174373761,0.174261838,0.175297678,0,0,0.009213761,0.250032485,0.295448422,0.155554518,0.146768987,4.9597E-06,0,0,0,-0.169857562,-0.308011025,0.053726561,-0.108019598,-0.308039367,0.034288038
16:36:17:36.169,61,0,0,0,0.187281102,0.703876674,0.748866797,0.690489531,0,0,0.2930834,0,0.697527349,0.748932421,0.690496326,0.150215879,0,0.001110803,0.230439097,0.081371017,0.143450737,0.068340361,0.014857649,0,0.358635694,0.380358338,0,0,0.077648796,0.075334631,0.251447529,0.236992776,0.105856091,0.052780654,0.10545364,0.089805119,0.030723432,0.032271773,0.417081207,0.403867394,0.085927337,0.089444585,0.16851078,0.168416411,0.17626226,0,0,0.009194152,0.250392914,0.296090931,0.156018153,0.147252291,4.4874E-06,0,0,0,-0.170723274,-0.308990985,0.054180063,-0.109028392,-0.309019089,0.034724027
16:36:17:37.171,61,0,0,0,0.191749543,0.707490981,0.749865055,0.689561963,0,0,0.297205657,0,0.7010203,0.749931037,0.689567983,0.150259793,0,0.001266566,0.230122328,0.081127003,0.14397496,0.06809172,0.014623242,0,0.357726783,0.379704446,0,0,0.077755928,0.075402342,0.25153023,0.237140119,0.105672076,0.052883655,0.105955385,0.090568528,0.030767819,0.03231154,0.416653663,0.403616607,0.086450003,0.090078913,0.166570976,0.166481763,0.176783145,0,0,0.009179403,0.250702262,0.296681553,0.156547785,0.147790894,0.00000228,0,0,0,-0.1730382,-0.310668796,0.055223495,-0.111572459,-0.31069696,0.035735987
16:36:17:38.173,61,0,0,0,0.190228567,0.707598627,0.750609994,0.688814521,0,0,0.295820355,0,0.701157212,0.750675082,0.688820422,0.150126591,0,0.001518959,0.229581907,0.080881923,0.144503892,0.06783139,0.014397766,0,0.357026666,0.378988326,0,0,0.07791654,0.075511247,0.251306653,0.23705326,0.105499104,0.053018462,0.106554106,0.091303065,0.030840844,0.032364644,0.412102103,0.399772644,0.086915299,0.090612277,0.173129678,0.172998563,0.175662786,0,0,0.009176841,0.250823796,0.296947151,0.15718849,0.14835836,1.0376E-06,0,0,0,-0.172229201,-0.310684294,0.054971304,-0.110686168,-0.310712546,0.035455413
16:36:17:39.174,61,0,0,0,0.195744246,0.703986228,0.750721097,0.688078344,0,0,0.301223844,0,0.697435856,0.750788868,0.688084126,0.149961412,0,0.001420706,0.229165465,0.080606937,0.144836947,0.067598812,0.014114071,0,0.353975147,0.378287226,0,0,0.07800404,0.0755703,0.251190782,0.236936793,0.105263665,0.053085927,0.106850095,0.09177918,0.030854585,0.032377381,0.411029875,0.398900539,0.087262817,0.091126345,0.174120575,0.173982859,0.175756514,0,0,0.009158387,0.250566125,0.296987563,0.157434434,0.148671344,8.468E-07,0,0,0,-0.175462529,-0.309215009,0.055708762,-0.113951467,-0.309243292,0.036312029
16:36:17:40.175,61,0,0,0,0.191919476,0.706584454,0.751253665,0.687615693,0,0,0.297471583,0,0.700109422,0.751322031,0.687621355,0.149855733,0,0.00138136,0.228558064,0.08040639,0.144827962,0.067319349,0.01380005,0,0.352983296,0.378029048,0,0,0.078092068,0.075628869,0.251396388,0.237126365,0.105262041,0.053119779,0.107239209,0.092247814,0.030878134,0.032395493,0.410455525,0.398487836,0.087530494,0.091571041,0.175003663,0.174864486,0.175519913,0,0,0.009136068,0.250306547,0.297021151,0.157695845,0.148977235,8.275E-07,0,0,0,-0.173214838,-0.310274661,0.055204488,-0.111685433,-0.310302824,0.035723597
16:36:17:41.177,61,0,0,0,0.188105077,0.70513016,0.751156211,0.686640978,0,0,0.293820798,0,0.698755443,0.751225889,0.686645746,0.149807513,0,0.003038048,0.227473274,0.080217719,0.144788712,0.06709072,0.013368299,0,0.352390498,0.377871513,0,0,0.078052364,0.075586252,0.251139373,0.237082183,0.105295561,0.053144574,0.107480243,0.092556432,0.030867485,0.032399342,0.410192609,0.398538202,0.087677844,0.091939993,0.165555999,0.165482417,0.17663002,0,0,0.009119992,0.250251055,0.297236294,0.157443658,0.148891941,1.5181E-06,0,0,0,-0.171123296,-0.309557647,0.054411553,-0.109488778,-0.30958584,0.034938123
16:36:17:42.178,61,0,0,0,0.190032125,0.708723426,0.751266599,0.685996056,0,0,0.295515716,0,0.702286363,0.751335323,0.686000407,0.149593622,0,0.004090133,0.226700947,0.079989664,0.144833699,0.066854112,0.012957288,0,0.352243513,0.377983779,0,0,0.078016833,0.075540267,0.250992805,0.23714155,0.105185248,0.053070623,0.107809104,0.092976555,0.030845819,0.032390054,0.40984574,0.398480833,0.087933034,0.092395246,0.155986548,0.155933544,0.178054959,0,0,0.009090478,0.250333399,0.297500402,0.157474935,0.14904961,1.6184E-06,0,0,0,-0.172024921,-0.311173707,0.054999027,-0.110554516,-0.3112019,0.035472944
16:36:17:43.180,61,0,0,0,0.190156847,0.709649026,0.751393437,0.68587184,0,0,0.29565385,0,0.703200221,0.751459181,0.685875893,0.149695069,0,0.004891029,0.226726815,0.07964886,0.145017341,0.066492483,0.012449276,0,0.35203886,0.378066212,0,0,0.078219466,0.075703979,0.25122565,0.237517044,0.104988046,0.052988984,0.108281702,0.093640417,0.030834757,0.032377012,0.410077721,0.399287611,0.088476218,0.093884155,0.154585004,0.154528767,0.178094909,0,0,0.009046222,0.250328094,0.297676057,0.160466716,0.151805133,1.3562E-06,0,0,0,-0.172083348,-0.311582327,0.055094466,-0.110612705,-0.311610639,0.035541251
